Close,High,Low,Open,Volume,MA50,RSI,MACD,Signal
GC=F,GC=F,GC=F,GC=F,GC=F,,,,
1163.300048828125,1178.699951171875,1163.300048828125,1166.199951171875,38,1138.203994140625,63.63639966655261,11.360532273404488,HOLD
1167.0,1170.0,1163.800048828125,1165.0999755859375,176,1139.2859936523437,61.556049051649495,10.635527160494348,HOLD
1166.800048828125,1166.800048828125,1162.0,1164.5,302,1140.2499951171876,60.42158617259104,9.93035010247877,HOLD
1177.0999755859375,1182.699951171875,1175.0999755859375,1175.0999755859375,217,1141.4499951171874,67.7243448053882,10.086341064147291,HOLD
1147.199951171875,1162.0,1144.9000244140625,1158.0,329,1141.8319946289062,45.8522689337458,7.7084252416134404,HOLD
1141.5,1147.5999755859375,1139.199951171875,1147.5,249,1141.6019946289061,39.04489983461024,5.302843559338498,HOLD
1135.800048828125,1138.699951171875,1132.5999755859375,1137.9000244140625,180,1141.12599609375,36.55909273875987,2.903000379524201,HOLD
1114.199951171875,1134.699951171875,1114.199951171875,1133.300048828125,185,1140.3419946289061,22.287575190420796,-0.7333858419619901,HOLD
1106.5,1121.9000244140625,1106.5,1119.0,141,1139.7079956054688,15.740638939095177,-4.1882897855134615,HOLD
1104.4000244140625,1110.699951171875,1104.4000244140625,1107.9000244140625,84,1139.3039965820312,16.037643009095632,-7.014912967596274,HOLD
1087.5999755859375,1109.5,1084.800048828125,1105.199951171875,78,1138.6079956054687,15.190796017187054,-10.489736503332551,HOLD
1087.9000244140625,1088.5999755859375,1087.9000244140625,1088.5999755859375,5,1137.7039965820313,12.047133400316127,-13.068699917907225,HOLD
1088.199951171875,1091.300048828125,1085.0,1090.0999755859375,18,1136.83599609375,13.443728931297613,-14.916398463865107,HOLD
1084.699951171875,1091.4000244140625,1084.199951171875,1091.4000244140625,15,1135.75599609375,13.141214047678943,-16.473240346461125,HOLD
1080.800048828125,1086.5999755859375,1080.800048828125,1086.0,4,1134.7219970703125,13.070628297655631,-17.81636233042559,HOLD
1080.800048828125,1085.9000244140625,1080.800048828125,1083.0999755859375,23,1133.8639990234376,10.092524984910725,-18.665630409034293,HOLD
1083.699951171875,1092.4000244140625,1083.699951171875,1092.0,11,1133.1259985351562,12.46598121854504,-18.886966411516823,HOLD
1068.699951171875,1075.800048828125,1065.0999755859375,1075.5,6,1132.0919970703126,3.032828937277543,-20.041722878037717,HOLD
1068.800048828125,1071.9000244140625,1064.0,1064.0,5,1131.4239990234375,4.205586152411328,-20.710065903493614,HOLD
1078.0,1082.4000244140625,1077.4000244140625,1077.4000244140625,10,1130.7939990234374,14.365822448370068,-20.263785114000257,HOLD
1076.4000244140625,1082.9000244140625,1076.4000244140625,1082.9000244140625,5,1130.2519995117189,15.058758988337246,-19.810841972287562,HOLD
1066.800048828125,1071.5,1066.800048828125,1070.0,57,1129.4340014648437,17.534204884835475,-19.99601740613116,HOLD
1074.300048828125,1079.4000244140625,1073.199951171875,1073.199951171875,222,1128.8640014648438,27.884589587776844,-19.314932447151023,HOLD
1070.5,1072.0,1068.5,1070.199951171875,148662,1127.8900024414063,27.248268483032206,-18.864343475888063,HOLD
1056.199951171875,1074.199951171875,1051.0999755859375,1070.699951171875,52133,1126.6680004882812,28.194390520545994,-19.43708426711305,HOLD
1065.800048828125,1068.4000244140625,1052.0999755859375,1056.5,4601,1125.222001953125,36.40836685390137,-18.89848783118282,HOLD
1063.800048828125,1074.5999755859375,1063.4000244140625,1064.5999755859375,3441,1123.8360034179686,35.301263648343365,-18.42068734007762,HOLD
1054.199951171875,1069.5,1049.5999755859375,1068.699951171875,503,1122.4200024414063,32.8844183102528,-18.602239606167586,HOLD
1061.699951171875,1064.5999755859375,1046.199951171875,1054.4000244140625,1161,1121.022001953125,39.69791941006057,-17.934199485755926,HOLD
1084.5,1088.800048828125,1058.699951171875,1063.0,889,1119.6360009765624,51.60170707837215,-15.387620598503645,HOLD
